IDSK,DATA,DIA,DIASEMANA,MES,NOMEMES,QUARTO,NOMEQUARTO,ANO,ESTACAOANO,FIMSEMANA,DATACOMPLETA
80179,2032-08-17,17,Terça,08,Agosto,3,Terceiro,2032,Inverno,Não,20320817
80180,2032-08-18,18,Quarta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320818
80181,2032-08-19,19,Quinta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320819
80182,2032-08-20,20,Sexta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320820
80183,2032-08-21,21,Sábado,08,Agosto,3,Terceiro,2032,Inverno,Sim,20320821
80184,2032-08-22,22,Domingo,08,Agosto,3,Terceiro,2032,Inverno,Sim,20320822
80185,2032-08-23,23,Segunda,08,Agosto,3,Terceiro,2032,Inverno,Não,20320823
80186,2032-08-24,24,Terça,08,Agosto,3,Terceiro,2032,Inverno,Não,20320824
80187,2032-08-25,25,Quarta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320825
80188,2032-08-26,26,Quinta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320826
80189,2032-08-27,27,Sexta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320827
80190,2032-08-28,28,Sábado,08,Agosto,3,Terceiro,2032,Inverno,Sim,20320828
80191,2032-08-29,29,Domingo,08,Agosto,3,Terceiro,2032,Inverno,Sim,20320829
80192,2032-08-30,30,Segunda,08,Agosto,3,Terceiro,2032,Inverno,Não,20320830
80193,2032-08-31,31,Terça,08,Agosto,3,Terceiro,2032,Inverno,Não,20320831
80194,2032-09-01,01,Quarta,09,Setembro,3,Terceiro,2032,Inverno,Não,20320901
80195,2032-09-02,02,Quinta,09,Setembro,3,Terceiro,2032,Inverno,Não,20320902
80196,2032-09-03,03,Sexta,09,Setembro,3,Terceiro,2032,Inverno,Não,20320903
80197,2032-09-04,04,Sábado,09,Setembro,3,Terceiro,2032,Inverno,Sim,20320904
80198,2032-09-05,05,Domingo,09,Setembro,3,Terceiro,2032,Inverno,Sim,20320905
80199,2032-09-06,06,Segunda,09,Setembro,3,Terceiro,2032,Inverno,Não,20320906
80200,2032-09-07,07,Terça,09,Setembro,3,Terceiro,2032,Inverno,Não,20320907
80201,2032-09-08,08,Quarta,09,Setembro,3,Terceiro,2032,Inverno,Não,20320908
80202,2032-09-09,09,Quinta,09,Setembro,3,Terceiro,2032,Inverno,Não,20320909
80203,2032-09-10,10,Sexta,09,Setembro,3,Terceiro,2032,Inverno,Não,20320910
80204,2032-09-11,11,Sábado,09,Setembro,3,Terceiro,2032,Inverno,Sim,20320911
80205,2032-09-12,12,Domingo,09,Setembro,3,Terceiro,2032,Inverno,Sim,20320912
80206,2032-09-13,13,Segunda,09,Setembro,3,Terceiro,2032,Inverno,Não,20320913
80207,2032-09-14,14,Terça,09,Setembro,3,Terceiro,2032,Inverno,Não,20320914
80208,2032-09-15,15,Quarta,09,Setembro,3,Terceiro,2032,Inverno,Não,20320915
80209,2032-09-16,16,Quinta,09,Setembro,3,Terceiro,2032,Inverno,Não,20320916
80210,2032-09-17,17,Sexta,09,Setembro,3,Terceiro,2032,Inverno,Não,20320917
80211,2032-09-18,18,Sábado,09,Setembro,3,Terceiro,2032,Inverno,Sim,20320918
80212,2032-09-19,19,Domingo,09,Setembro,3,Terceiro,2032,Inverno,Sim,20320919
80213,2032-09-20,20,Segunda,09,Setembro,3,Terceiro,2032,Inverno,Não,20320920
80214,2032-09-21,21,Terça,09,Setembro,3,Terceiro,2032,Inverno,Não,20320921
80215,2032-09-22,22,Quarta,09,Setembro,3,Terceiro,2032,Inverno,Não,20320922
80216,2032-09-23,23,Quinta,09,Setembro,3,Terceiro,2032,Primavera,Não,20320923
80217,2032-09-24,24,Sexta,09,Setembro,3,Terceiro,2032,Primavera,Não,20320924
80218,2032-09-25,25,Sábado,09,Setembro,3,Terceiro,2032,Primavera,Sim,20320925
80219,2032-09-26,26,Domingo,09,Setembro,3,Terceiro,2032,Primavera,Sim,20320926
80220,2032-09-27,27,Segunda,09,Setembro,3,Terceiro,2032,Primavera,Não,20320927
80221,2032-09-28,28,Terça,09,Setembro,3,Terceiro,2032,Primavera,Não,20320928
80222,2032-09-29,29,Quarta,09,Setembro,3,Terceiro,2032,Primavera,Não,20320929
80223,2032-09-30,30,Quinta,09,Setembro,3,Terceiro,2032,Primavera,Não,20320930
80224,2032-10-01,01,Sexta,10,Outubro,4,Quarto,2032,Primavera,Não,20321001
80225,2032-10-02,02,Sábado,10,Outubro,4,Quarto,2032,Primavera,Sim,20321002
80226,2032-10-03,03,Domingo,10,Outubro,4,Quarto,2032,Primavera,Sim,20321003
80227,2032-10-04,04,Segunda,10,Outubro,4,Quarto,2032,Primavera,Não,20321004
80228,2032-10-05,05,Terça,10,Outubro,4,Quarto,2032,Primavera,Não,20321005
80229,2032-10-06,06,Quarta,10,Outubro,4,Quarto,2032,Primavera,Não,20321006
80230,2032-10-07,07,Quinta,10,Outubro,4,Quarto,2032,Primavera,Não,20321007
80231,2032-10-08,08,Sexta,10,Outubro,4,Quarto,2032,Primavera,Não,20321008
80232,2032-10-09,09,Sábado,10,Outubro,4,Quarto,2032,Primavera,Sim,20321009
80233,2032-10-10,10,Domingo,10,Outubro,4,Quarto,2032,Primavera,Sim,20321010
80234,2032-10-11,11,Segunda,10,Outubro,4,Quarto,2032,Primavera,Não,20321011
80235,2032-10-12,12,Terça,10,Outubro,4,Quarto,2032,Primavera,Não,20321012
80236,2032-10-13,13,Quarta,10,Outubro,4,Quarto,2032,Primavera,Não,20321013
80237,2032-10-14,14,Quinta,10,Outubro,4,Quarto,2032,Primavera,Não,20321014
80238,2032-10-15,15,Sexta,10,Outubro,4,Quarto,2032,Primavera,Não,20321015
80239,2032-10-16,16,Sábado,10,Outubro,4,Quarto,2032,Primavera,Sim,20321016
80240,2032-10-17,17,Domingo,10,Outubro,4,Quarto,2032,Primavera,Sim,20321017
80241,2032-10-18,18,Segunda,10,Outubro,4,Quarto,2032,Primavera,Não,20321018
80242,2032-10-19,19,Terça,10,Outubro,4,Quarto,2032,Primavera,Não,20321019
80243,2032-10-20,20,Quarta,10,Outubro,4,Quarto,2032,Primavera,Não,20321020
80244,2032-10-21,21,Quinta,10,Outubro,4,Quarto,2032,Primavera,Não,20321021
80245,2032-10-22,22,Sexta,10,Outubro,4,Quarto,2032,Primavera,Não,20321022
80246,2032-10-23,23,Sábado,10,Outubro,4,Quarto,2032,Primavera,Sim,20321023
80247,2032-10-24,24,Domingo,10,Outubro,4,Quarto,2032,Primavera,Sim,20321024
80248,2032-10-25,25,Segunda,10,Outubro,4,Quarto,2032,Primavera,Não,20321025
80249,2032-10-26,26,Terça,10,Outubro,4,Quarto,2032,Primavera,Não,20321026
80250,2032-10-27,27,Quarta,10,Outubro,4,Quarto,2032,Primavera,Não,20321027
80251,2032-10-28,28,Quinta,10,Outubro,4,Quarto,2032,Primavera,Não,20321028
80252,2032-10-29,29,Sexta,10,Outubro,4,Quarto,2032,Primavera,Não,20321029
80253,2032-10-30,30,Sábado,10,Outubro,4,Quarto,2032,Primavera,Sim,20321030
80254,2032-10-31,31,Domingo,10,Outubro,4,Quarto,2032,Primavera,Sim,20321031
80255,2032-11-01,01,Segunda,11,Novembro,4,Quarto,2032,Primavera,Não,20321101
80256,2032-11-02,02,Terça,11,Novembro,4,Quarto,2032,Primavera,Não,20321102
80257,2032-11-03,03,Quarta,11,Novembro,4,Quarto,2032,Primavera,Não,20321103
80258,2032-11-04,04,Quinta,11,Novembro,4,Quarto,2032,Primavera,Não,20321104
80259,2032-11-05,05,Sexta,11,Novembro,4,Quarto,2032,Primavera,Não,20321105
80260,2032-11-06,06,Sábado,11,Novembro,4,Quarto,2032,Primavera,Sim,20321106
80261,2032-11-07,07,Domingo,11,Novembro,4,Quarto,2032,Primavera,Sim,20321107
80262,2032-11-08,08,Segunda,11,Novembro,4,Quarto,2032,Primavera,Não,20321108
80263,2032-11-09,09,Terça,11,Novembro,4,Quarto,2032,Primavera,Não,20321109
80264,2032-11-10,10,Quarta,11,Novembro,4,Quarto,2032,Primavera,Não,20321110
80265,2032-11-11,11,Quinta,11,Novembro,4,Quarto,2032,Primavera,Não,20321111
80266,2032-11-12,12,Sexta,11,Novembro,4,Quarto,2032,Primavera,Não,20321112
80267,2032-11-13,13,Sábado,11,Novembro,4,Quarto,2032,Primavera,Sim,20321113
80268,2032-11-14,14,Domingo,11,Novembro,4,Quarto,2032,Primavera,Sim,20321114
80269,2032-11-15,15,Segunda,11,Novembro,4,Quarto,2032,Primavera,Não,20321115
80270,2032-11-16,16,Terça,11,Novembro,4,Quarto,2032,Primavera,Não,20321116
80271,2032-11-17,17,Quarta,11,Novembro,4,Quarto,2032,Primavera,Não,20321117
80272,2032-11-18,18,Quinta,11,Novembro,4,Quarto,2032,Primavera,Não,20321118
80273,2032-11-19,19,Sexta,11,Novembro,4,Quarto,2032,Primavera,Não,20321119
80274,2032-11-20,20,Sábado,11,Novembro,4,Quarto,2032,Primavera,Sim,20321120
80275,2032-11-21,21,Domingo,11,Novembro,4,Quarto,2032,Primavera,Sim,20321121
80276,2032-11-22,22,Segunda,11,Novembro,4,Quarto,2032,Primavera,Não,20321122
80277,2032-11-23,23,Terça,11,Novembro,4,Quarto,2032,Primavera,Não,20321123
80278,2032-11-24,24,Quarta,11,Novembro,4,Quarto,2032,Primavera,Não,20321124
80279,2032-11-25,25,Quinta,11,Novembro,4,Quarto,2032,Primavera,Não,20321125
80280,2032-11-26,26,Sexta,11,Novembro,4,Quarto,2032,Primavera,Não,20321126
80281,2032-11-27,27,Sábado,11,Novembro,4,Quarto,2032,Primavera,Sim,20321127
80282,2032-11-28,28,Domingo,11,Novembro,4,Quarto,2032,Primavera,Sim,20321128
80283,2032-11-29,29,Segunda,11,Novembro,4,Quarto,2032,Primavera,Não,20321129
80284,2032-11-30,30,Terça,11,Novembro,4,Quarto,2032,Primavera,Não,20321130
80285,2032-12-01,01,Quarta,12,Dezembro,4,Quarto,2032,Primavera,Não,20321201
80286,2032-12-02,02,Quinta,12,Dezembro,4,Quarto,2032,Primavera,Não,20321202
80287,2032-12-03,03,Sexta,12,Dezembro,4,Quarto,2032,Primavera,Não,20321203
80288,2032-12-04,04,Sábado,12,Dezembro,4,Quarto,2032,Primavera,Sim,20321204
80289,2032-12-05,05,Domingo,12,Dezembro,4,Quarto,2032,Primavera,Sim,20321205
80290,2032-12-06,06,Segunda,12,Dezembro,4,Quarto,2032,Primavera,Não,20321206
80291,2032-12-07,07,Terça,12,Dezembro,4,Quarto,2032,Primavera,Não,20321207
80292,2032-12-08,08,Quarta,12,Dezembro,4,Quarto,2032,Primavera,Não,20321208
80293,2032-12-09,09,Quinta,12,Dezembro,4,Quarto,2032,Primavera,Não,20321209
80294,2032-12-10,10,Sexta,12,Dezembro,4,Quarto,2032,Primavera,Não,20321210
80295,2032-12-11,11,Sábado,12,Dezembro,4,Quarto,2032,Primavera,Sim,20321211
80296,2032-12-12,12,Domingo,12,Dezembro,4,Quarto,2032,Primavera,Sim,20321212
80297,2032-12-13,13,Segunda,12,Dezembro,4,Quarto,2032,Primavera,Não,20321213
80298,2032-12-14,14,Terça,12,Dezembro,4,Quarto,2032,Primavera,Não,20321214
80299,2032-12-15,15,Quarta,12,Dezembro,4,Quarto,2032,Primavera,Não,20321215
80300,2032-12-16,16,Quinta,12,Dezembro,4,Quarto,2032,Primavera,Não,20321216
80301,2032-12-17,17,Sexta,12,Dezembro,4,Quarto,2032,Primavera,Não,20321217
80302,2032-12-18,18,Sábado,12,Dezembro,4,Quarto,2032,Primavera,Sim,20321218
80303,2032-12-19,19,Domingo,12,Dezembro,4,Quarto,2032,Primavera,Sim,20321219
80304,2032-12-20,20,Segunda,12,Dezembro,4,Quarto,2032,Primavera,Não,20321220
80305,2032-12-21,21,Terça,12,Dezembro,4,Quarto,2032,Verão,Não,20321221
80306,2032-12-22,22,Quarta,12,Dezembro,4,Quarto,2032,Verão,Não,20321222
80307,2032-12-23,23,Quinta,12,Dezembro,4,Quarto,2032,Verão,Não,20321223
80308,2032-12-24,24,Sexta,12,Dezembro,4,Quarto,2032,Verão,Não,20321224
80309,2032-12-25,25,Sábado,12,Dezembro,4,Quarto,2032,Verão,Sim,20321225
80310,2032-12-26,26,Domingo,12,Dezembro,4,Quarto,2032,Verão,Sim,20321226
80311,2032-12-27,27,Segunda,12,Dezembro,4,Quarto,2032,Verão,Não,20321227
80312,2032-12-28,28,Terça,12,Dezembro,4,Quarto,2032,Verão,Não,20321228
80313,2032-12-29,29,Quarta,12,Dezembro,4,Quarto,2032,Verão,Não,20321229
80314,2032-12-30,30,Quinta,12,Dezembro,4,Quarto,2032,Verão,Não,20321230
80315,2032-12-31,31,Sexta,12,Dezembro,4,Quarto,2032,Verão,Não,20321231
80316,2033-01-01,01,Sábado,01,Janeiro,1,Primeiro,2033,Verão,Sim,20330101
80317,2033-01-02,02,Domingo,01,Janeiro,1,Primeiro,2033,Verão,Sim,20330102
80318,2033-01-03,03,Segunda,01,Janeiro,1,Primeiro,2033,Verão,Não,20330103
80319,2033-01-04,04,Terça,01,Janeiro,1,Primeiro,2033,Verão,Não,20330104
80320,2033-01-05,05,Quarta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330105
80321,2033-01-06,06,Quinta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330106
80322,2033-01-07,07,Sexta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330107
80323,2033-01-08,08,Sábado,01,Janeiro,1,Primeiro,2033,Verão,Sim,20330108
80324,2033-01-09,09,Domingo,01,Janeiro,1,Primeiro,2033,Verão,Sim,20330109
80325,2033-01-10,10,Segunda,01,Janeiro,1,Primeiro,2033,Verão,Não,20330110
80326,2033-01-11,11,Terça,01,Janeiro,1,Primeiro,2033,Verão,Não,20330111
80327,2033-01-12,12,Quarta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330112
80328,2033-01-13,13,Quinta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330113
80329,2033-01-14,14,Sexta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330114
80330,2033-01-15,15,Sábado,01,Janeiro,1,Primeiro,2033,Verão,Sim,20330115
80331,2033-01-16,16,Domingo,01,Janeiro,1,Primeiro,2033,Verão,Sim,20330116
80332,2033-01-17,17,Segunda,01,Janeiro,1,Primeiro,2033,Verão,Não,20330117
80333,2033-01-18,18,Terça,01,Janeiro,1,Primeiro,2033,Verão,Não,20330118
80334,2033-01-19,19,Quarta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330119
80335,2033-01-20,20,Quinta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330120
80336,2033-01-21,21,Sexta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330121
80337,2033-01-22,22,Sábado,01,Janeiro,1,Primeiro,2033,Verão,Sim,20330122
80338,2033-01-23,23,Domingo,01,Janeiro,1,Primeiro,2033,Verão,Sim,20330123
80339,2033-01-24,24,Segunda,01,Janeiro,1,Primeiro,2033,Verão,Não,20330124
80340,2033-01-25,25,Terça,01,Janeiro,1,Primeiro,2033,Verão,Não,20330125
80341,2033-01-26,26,Quarta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330126
80342,2033-01-27,27,Quinta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330127
80343,2033-01-28,28,Sexta,01,Janeiro,1,Primeiro,2033,Verão,Não,20330128
80344,2033-01-29,29,Sábado,01,Janeiro,1,Primeiro,2033,Verão,Sim,20330129
80345,2033-01-30,30,Domingo,01,Janeiro,1,Primeiro,2033,Verão,Sim,20330130
80346,2033-01-31,31,Segunda,01,Janeiro,1,Primeiro,2033,Verão,Não,20330131
80347,2033-02-01,01,Terça,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330201
80348,2033-02-02,02,Quarta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330202
80349,2033-02-03,03,Quinta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330203
80350,2033-02-04,04,Sexta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330204
80351,2033-02-05,05,Sábado,02,Fevereiro,1,Primeiro,2033,Verão,Sim,20330205
80352,2033-02-06,06,Domingo,02,Fevereiro,1,Primeiro,2033,Verão,Sim,20330206
80353,2033-02-07,07,Segunda,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330207
80354,2033-02-08,08,Terça,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330208
80355,2033-02-09,09,Quarta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330209
80356,2033-02-10,10,Quinta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330210
80357,2033-02-11,11,Sexta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330211
80358,2033-02-12,12,Sábado,02,Fevereiro,1,Primeiro,2033,Verão,Sim,20330212
80359,2033-02-13,13,Domingo,02,Fevereiro,1,Primeiro,2033,Verão,Sim,20330213
80360,2033-02-14,14,Segunda,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330214
80361,2033-02-15,15,Terça,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330215
80362,2033-02-16,16,Quarta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330216
80363,2033-02-17,17,Quinta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330217
80364,2033-02-18,18,Sexta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330218
80365,2033-02-19,19,Sábado,02,Fevereiro,1,Primeiro,2033,Verão,Sim,20330219
80366,2033-02-20,20,Domingo,02,Fevereiro,1,Primeiro,2033,Verão,Sim,20330220
80367,2033-02-21,21,Segunda,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330221
80368,2033-02-22,22,Terça,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330222
80369,2033-02-23,23,Quarta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330223
80370,2033-02-24,24,Quinta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330224
80371,2033-02-25,25,Sexta,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330225
80372,2033-02-26,26,Sábado,02,Fevereiro,1,Primeiro,2033,Verão,Sim,20330226
80373,2033-02-27,27,Domingo,02,Fevereiro,1,Primeiro,2033,Verão,Sim,20330227
80374,2033-02-28,28,Segunda,02,Fevereiro,1,Primeiro,2033,Verão,Não,20330228
80375,2033-03-01,01,Terça,03,Março,1,Primeiro,2033,Verão,Não,20330301
80376,2033-03-02,02,Quarta,03,Março,1,Primeiro,2033,Verão,Não,20330302
80377,2033-03-03,03,Quinta,03,Março,1,Primeiro,2033,Verão,Não,20330303
80378,2033-03-04,04,Sexta,03,Março,1,Primeiro,2033,Verão,Não,20330304
80379,2033-03-05,05,Sábado,03,Março,1,Primeiro,2033,Verão,Sim,20330305
80380,2033-03-06,06,Domingo,03,Março,1,Primeiro,2033,Verão,Sim,20330306
80381,2033-03-07,07,Segunda,03,Março,1,Primeiro,2033,Verão,Não,20330307
80382,2033-03-08,08,Terça,03,Março,1,Primeiro,2033,Verão,Não,20330308
80383,2033-03-09,09,Quarta,03,Março,1,Primeiro,2033,Verão,Não,20330309
80384,2033-03-10,10,Quinta,03,Março,1,Primeiro,2033,Verão,Não,20330310
80385,2033-03-11,11,Sexta,03,Março,1,Primeiro,2033,Verão,Não,20330311
80386,2033-03-12,12,Sábado,03,Março,1,Primeiro,2033,Verão,Sim,20330312
80387,2033-03-13,13,Domingo,03,Março,1,Primeiro,2033,Verão,Sim,20330313
80388,2033-03-14,14,Segunda,03,Março,1,Primeiro,2033,Verão,Não,20330314
80389,2033-03-15,15,Terça,03,Março,1,Primeiro,2033,Verão,Não,20330315
80390,2033-03-16,16,Quarta,03,Março,1,Primeiro,2033,Verão,Não,20330316
80391,2033-03-17,17,Quinta,03,Março,1,Primeiro,2033,Verão,Não,20330317
80392,2033-03-18,18,Sexta,03,Março,1,Primeiro,2033,Verão,Não,20330318
80393,2033-03-19,19,Sábado,03,Março,1,Primeiro,2033,Verão,Sim,20330319
80394,2033-03-20,20,Domingo,03,Março,1,Primeiro,2033,Verão,Sim,20330320
80395,2033-03-21,21,Segunda,03,Março,1,Primeiro,2033,Outono,Não,20330321
80396,2033-03-22,22,Terça,03,Março,1,Primeiro,2033,Outono,Não,20330322
80397,2033-03-23,23,Quarta,03,Março,1,Primeiro,2033,Outono,Não,20330323
80398,2033-03-24,24,Quinta,03,Março,1,Primeiro,2033,Outono,Não,20330324
80399,2033-03-25,25,Sexta,03,Março,1,Primeiro,2033,Outono,Não,20330325
80400,2033-03-26,26,Sábado,03,Março,1,Primeiro,2033,Outono,Sim,20330326
80401,2033-03-27,27,Domingo,03,Março,1,Primeiro,2033,Outono,Sim,20330327
80402,2033-03-28,28,Segunda,03,Março,1,Primeiro,2033,Outono,Não,20330328
80403,2033-03-29,29,Terça,03,Março,1,Primeiro,2033,Outono,Não,20330329
80404,2033-03-30,30,Quarta,03,Março,1,Primeiro,2033,Outono,Não,20330330
80405,2033-03-31,31,Quinta,03,Março,1,Primeiro,2033,Outono,Não,20330331
80406,2033-04-01,01,Sexta,04,Abril,2,Segundo,2033,Outono,Não,20330401
80407,2033-04-02,02,Sábado,04,Abril,2,Segundo,2033,Outono,Sim,20330402
80408,2033-04-03,03,Domingo,04,Abril,2,Segundo,2033,Outono,Sim,20330403
80409,2033-04-04,04,Segunda,04,Abril,2,Segundo,2033,Outono,Não,20330404
80410,2033-04-05,05,Terça,04,Abril,2,Segundo,2033,Outono,Não,20330405
80411,2033-04-06,06,Quarta,04,Abril,2,Segundo,2033,Outono,Não,20330406
80412,2033-04-07,07,Quinta,04,Abril,2,Segundo,2033,Outono,Não,20330407
80413,2033-04-08,08,Sexta,04,Abril,2,Segundo,2033,Outono,Não,20330408
80414,2033-04-09,09,Sábado,04,Abril,2,Segundo,2033,Outono,Sim,20330409
80415,2033-04-10,10,Domingo,04,Abril,2,Segundo,2033,Outono,Sim,20330410
80416,2033-04-11,11,Segunda,04,Abril,2,Segundo,2033,Outono,Não,20330411
80417,2033-04-12,12,Terça,04,Abril,2,Segundo,2033,Outono,Não,20330412
80418,2033-04-13,13,Quarta,04,Abril,2,Segundo,2033,Outono,Não,20330413
80419,2033-04-14,14,Quinta,04,Abril,2,Segundo,2033,Outono,Não,20330414
80420,2033-04-15,15,Sexta,04,Abril,2,Segundo,2033,Outono,Não,20330415
80421,2033-04-16,16,Sábado,04,Abril,2,Segundo,2033,Outono,Sim,20330416
80422,2033-04-17,17,Domingo,04,Abril,2,Segundo,2033,Outono,Sim,20330417
80423,2033-04-18,18,Segunda,04,Abril,2,Segundo,2033,Outono,Não,20330418
80424,2033-04-19,19,Terça,04,Abril,2,Segundo,2033,Outono,Não,20330419
80425,2033-04-20,20,Quarta,04,Abril,2,Segundo,2033,Outono,Não,20330420
80426,2033-04-21,21,Quinta,04,Abril,2,Segundo,2033,Outono,Não,20330421
80427,2033-04-22,22,Sexta,04,Abril,2,Segundo,2033,Outono,Não,20330422
80428,2033-04-23,23,Sábado,04,Abril,2,Segundo,2033,Outono,Sim,20330423
80429,2033-04-24,24,Domingo,04,Abril,2,Segundo,2033,Outono,Sim,20330424
80430,2033-04-25,25,Segunda,04,Abril,2,Segundo,2033,Outono,Não,20330425
80431,2033-04-26,26,Terça,04,Abril,2,Segundo,2033,Outono,Não,20330426
80432,2033-04-27,27,Quarta,04,Abril,2,Segundo,2033,Outono,Não,20330427
80433,2033-04-28,28,Quinta,04,Abril,2,Segundo,2033,Outono,Não,20330428
80434,2033-04-29,29,Sexta,04,Abril,2,Segundo,2033,Outono,Não,20330429
80435,2033-04-30,30,Sábado,04,Abril,2,Segundo,2033,Outono,Sim,20330430
80436,2033-05-01,01,Domingo,05,Maio,2,Segundo,2033,Outono,Sim,20330501
80437,2033-05-02,02,Segunda,05,Maio,2,Segundo,2033,Outono,Não,20330502
80438,2033-05-03,03,Terça,05,Maio,2,Segundo,2033,Outono,Não,20330503
80439,2033-05-04,04,Quarta,05,Maio,2,Segundo,2033,Outono,Não,20330504
80440,2033-05-05,05,Quinta,05,Maio,2,Segundo,2033,Outono,Não,20330505
80441,2033-05-06,06,Sexta,05,Maio,2,Segundo,2033,Outono,Não,20330506
80442,2033-05-07,07,Sábado,05,Maio,2,Segundo,2033,Outono,Sim,20330507
80443,2033-05-08,08,Domingo,05,Maio,2,Segundo,2033,Outono,Sim,20330508
80444,2033-05-09,09,Segunda,05,Maio,2,Segundo,2033,Outono,Não,20330509
80445,2033-05-10,10,Terça,05,Maio,2,Segundo,2033,Outono,Não,20330510
80446,2033-05-11,11,Quarta,05,Maio,2,Segundo,2033,Outono,Não,20330511
80447,2033-05-12,12,Quinta,05,Maio,2,Segundo,2033,Outono,Não,20330512
80448,2033-05-13,13,Sexta,05,Maio,2,Segundo,2033,Outono,Não,20330513
80449,2033-05-14,14,Sábado,05,Maio,2,Segundo,2033,Outono,Sim,20330514
80450,2033-05-15,15,Domingo,05,Maio,2,Segundo,2033,Outono,Sim,20330515
80451,2033-05-16,16,Segunda,05,Maio,2,Segundo,2033,Outono,Não,20330516
80452,2033-05-17,17,Terça,05,Maio,2,Segundo,2033,Outono,Não,20330517
80453,2033-05-18,18,Quarta,05,Maio,2,Segundo,2033,Outono,Não,20330518
80454,2033-05-19,19,Quinta,05,Maio,2,Segundo,2033,Outono,Não,20330519
80455,2033-05-20,20,Sexta,05,Maio,2,Segundo,2033,Outono,Não,20330520
80456,2033-05-21,21,Sábado,05,Maio,2,Segundo,2033,Outono,Sim,20330521
80457,2033-05-22,22,Domingo,05,Maio,2,Segundo,2033,Outono,Sim,20330522
80458,2033-05-23,23,Segunda,05,Maio,2,Segundo,2033,Outono,Não,20330523
80459,2033-05-24,24,Terça,05,Maio,2,Segundo,2033,Outono,Não,20330524
80460,2033-05-25,25,Quarta,05,Maio,2,Segundo,2033,Outono,Não,20330525
80461,2033-05-26,26,Quinta,05,Maio,2,Segundo,2033,Outono,Não,20330526
80462,2033-05-27,27,Sexta,05,Maio,2,Segundo,2033,Outono,Não,20330527
80463,2033-05-28,28,Sábado,05,Maio,2,Segundo,2033,Outono,Sim,20330528
80464,2033-05-29,29,Domingo,05,Maio,2,Segundo,2033,Outono,Sim,20330529
80465,2033-05-30,30,Segunda,05,Maio,2,Segundo,2033,Outono,Não,20330530
80466,2033-05-31,31,Terça,05,Maio,2,Segundo,2033,Outono,Não,20330531
80467,2033-06-01,01,Quarta,06,Junho,2,Segundo,2033,Outono,Não,20330601
80468,2033-06-02,02,Quinta,06,Junho,2,Segundo,2033,Outono,Não,20330602
80469,2033-06-03,03,Sexta,06,Junho,2,Segundo,2033,Outono,Não,20330603
80470,2033-06-04,04,Sábado,06,Junho,2,Segundo,2033,Outono,Sim,20330604
80471,2033-06-05,05,Domingo,06,Junho,2,Segundo,2033,Outono,Sim,20330605
80472,2033-06-06,06,Segunda,06,Junho,2,Segundo,2033,Outono,Não,20330606
80473,2033-06-07,07,Terça,06,Junho,2,Segundo,2033,Outono,Não,20330607
80474,2033-06-08,08,Quarta,06,Junho,2,Segundo,2033,Outono,Não,20330608
80475,2033-06-09,09,Quinta,06,Junho,2,Segundo,2033,Outono,Não,20330609
80476,2033-06-10,10,Sexta,06,Junho,2,Segundo,2033,Outono,Não,20330610
80477,2033-06-11,11,Sábado,06,Junho,2,Segundo,2033,Outono,Sim,20330611
